no,author,text,platform,label
692,Anak_sanmol,Pemerintah perkuat kerja sama pembangunan IKN Nusantara dg Jepang! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/I0hvo8uASs,twitter,negatif
693,Anak_sanmol,Pemenuhan air baku di IKN Nusantara kelar Januari 2023 #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/wBy4kZWnJ5,twitter,negatif
694,Anak_sanmol,pemprov kaltim percepat KEK MBTK untuk dukung IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/Rq2oSfB3Mv,twitter,positif
695,mariodelfonso,Kab. Penajam tingkatkan populasi ternak sapi sambut IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/ioTQdUln9E,twitter,negatif
696,mariodelfonso,Pemerintah gandeng BUMN selesaikan pembangunan istana di IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/5PUlQJ7dVI,twitter,positif
697,andre_herdian05,"IKN membangun nusantara, maju dengan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/DpyRaPtQd3",twitter,negatif
698,mariodelfonso,IKN Nusantara tingkatkan perekonomian wilayah sekitar! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/tJdrTw7KNU,twitter,positif
699,mariodelfonso,pemprov kaltim percepat KEK MBTK untuk dukung IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/XQGSEfeArq,twitter,positif
700,BuanaAndri1,"IKN Nusantara akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia yang memiliki karakter Green, Smart, Inclusive, Resilient dan Sustainable
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/NoGV8v8M2F",twitter,positif
701,BuanaAndri1,"Pembangunan IKN Nusantara akan berdampak positif terhadap wilayah sekitar
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/Knge2wTSIJ",twitter,netral
702,febrianykatrina,Mantap IKN Nusantara meningkatkan perekonomian #KotaDuniaUntukSemua #IKNSejahterakanIndonesia https://t.co/WMKFWDHQmT,twitter,positif
703,andre_herdian05,"Pembangunan IKN membuka peluang bagi SDM lokal, maju dengan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/bLT9WEzGNq",twitter,negatif
704,BuanaAndri1,"IPAL di KIPP IKN Nusantara lindungi kualitas air tanah dan cegah pencemaran lingkungan
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/y7ZaeOdalZ",twitter,negatif
705,ebonyboni3,"IKN diciptakan agar pertumbuhan ekonomi menjadi Indonesia sentris 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/6WL03AT2ss",twitter,positif
706,BuanaAndri1,"Dukung pemindahan dan pembangunan IKN Nusantara di Kaltim
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/2YCxA2gcTH",twitter,negatif
707,sindiaulianii,IKN mampu meningkatkan perekonomian #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi https://t.co/2GzCYLBhnZ,twitter,positif
708,ebonyboni3,"IKN Nusantara berikan dampak positif untuk Indonesia 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/mxwaQDa7cK",twitter,netral
709,andre_herdian05,"IkN akan menjadi kota ramah lingkungan, maju dengan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/0efDr8a8tL",twitter,negatif
710,EnnyLowe,"IKN Luar Biasa 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/KxlpQnrKFo",twitter,negatif
711,Natalia64643299,"Pemerintah melibatkan Korea Selatan di pembangunan IKN Nusantara. #UpayaUntukAtasiResesi

Sempro Baby Don't Stop Semarang Tanggal 1 Lucas page 365 of 365 Sidang Memulai 2023 https://t.co/EX3HThckA8",twitter,negatif
712,sfi4ns,"Lihatlah IKN, Januari 2023 dah njulang tinggi. https://t.co/D3jgfNbijv",twitter,negatif
713,sindiaulianii,@rezaparadianan1 IKN Nusantara bentuk pemerataan ekonomi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi,twitter,positif
714,sindiaulianii,@agnesia1meli IKN Nusantara bentuk pemerataan ekonomi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi,twitter,positif
715,andre_herdian05,"Pelaku usaha logistik mendukung pembangunan IKN, maju dengan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/99OcC2Gb2Y",twitter,positif
716,rezaparadianan1,@sindiaulianii Dukung IKN wujudkan Indonesia sentris #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi,twitter,netral
717,ebonyboni3,"IKN pusat pertumbuhan ekonomi baru nasional dan dunia 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/k4i0hBrMj7",twitter,positif
718,febrianykatrina,@sindiaulianii IKN sangat berdampak positif #KotaDuniaUntukSemua #IKNPemerataanEkonomi #DukungIKNNusantara,twitter,netral
719,febrianykatrina,@rezaparadianan1 IKN membawa Indonesia maju dan sejahtera #KotaDuniaUntukSemua #IKNPemerataanEkonomi #DukungIKNNusantara,twitter,netral
720,hermanrestu994,"IKN Nusantara membuktikan infrastruktur Indonesia semakin membaik
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus https://t.co/GaVXfwnbVd",twitter,negatif
721,hermanrestu994,"IKN mampu menarik minat investor asing buat pemulihan ekonomi Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus https://t.co/VgHjo3WULK",twitter,positif
722,andre_herdian05,"Pembangunan IKN akan mengembalikan hutan kalimantan kembali hijau., maju dengan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/cOqORWHQs4",twitter,negatif
723,hermanrestu994,"IKN Nusantara membuktikan infrastruktur Indonesia semakin membaik
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus https://t.co/wBsJZkWfiV",twitter,negatif
724,ebonyboni3,"dukung IKN untuk masyarakat Indonesia!! 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/ZkvP5MWVkd",twitter,negatif
725,hermanrestu994,"IKN mampu menarik minat investor asing buat pemulihan ekonomi Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus https://t.co/pGFEfpqB3G",twitter,positif
726,hermanrestu994,"IKN Nusantara membuktikan infrastruktur Indonesia semakin membaik
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus https://t.co/LRDRHlCeXd",twitter,negatif
727,hermanrestu994,"IKN mampu menarik minat investor asing buat pemulihan ekonomi Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus https://t.co/zG7yzibMSa",twitter,positif
728,hermanrestu994,"IKN Nusantara membuktikan infrastruktur Indonesia semakin membaik
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus https://t.co/P5HXiy0kYW",twitter,negatif
729,mariodelfonso,IKN Nusantara dorong pemberdayaan UMKM dan perekonomian rakyat! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/Pe9ZX03CPB,twitter,positif
730,mariodelfonso,Pembangunan IKN Nusantara tingkatkan daya tarik investasi domestik! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/87sovK1O9o,twitter,positif
731,samsul__arifin,"@KING__VALDEZ @prabowo Syedih.kasian pak tentaranya kalau kena rpg aja. Kan tentara sdh dilatih, tp kalo alat perangnya kek gt. Tp yah lebih penting lagi IKN drpd kenderaan angkut personil tempur. 😌",twitter,negatif
732,Anak_sanmol,Ketua adat Tunjung Benuaq dukung pembangunan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/2rAizpcfRM,twitter,netral
733,ebonyboni3,"Pembangunan IKN Nusantara buka peluang bisnis bagi pelaku UMKM 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/UJXW4ua3lr",twitter,positif
734,mariodelfonso,IKN Nusantara diharapkan menjadi simbol transformasi ekonomi Indonesia! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/vFPtQrAUpW,twitter,positif
735,Anak_sanmol,IKN Nusantara dorong pemberdayaan UMKM dan perekonomian rakyat! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/db2ruEDb3k,twitter,positif
736,Anak_sanmol,Pembangunan IKN Nusantara tingkatkan daya tarik investasi domestik! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/LPVyLowQ98,twitter,positif
737,SiputLpg,"Seluruh masyarakat Indonesia, pasti mendukung Pembangunan IKN Nusantara!! Jayalah Indonesiaku Celoteh Warga  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/zQRxnwlANP",twitter,netral
738,SiputLpg,Pembangunan IKN Nusantara akan berdampak positif Dukung pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara Info https://t.co/y8N7KD1EzH,twitter,netral
739,SiputLpg,"Luar biasa, dukungan terus berdatangan dalam proses Pembangunan IKN Nusantara!! Celoteh Warga  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/lxi77k3nYs",twitter,netral
740,SiputLpg,Dukung IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/z0BFBD0mso,twitter,negatif
741,SiputLpg,Pemerintah buka kesempatan kepada pengusaha lokal untuk berpartisipasi dalam pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/v1dxFkPIfP,twitter,positif
742,SiputLpg,"Pembangunan IKN Nusantara sangat bermanfaat bagi UMKM yang ada di Indonesia, mari kita dukung bersama!! Celoteh Warga  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/hxSWdYgyZx",twitter,positif
743,SiputLpg,Kami berkomitmen penuh menjaga kondusif wilayah demi kelancaran Pembangunan IKN Nusantara Dukung pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara ~ https://t.co/SxlKYxDiH9,twitter,negatif
744,SiputLpg,Dukung Percepatan Pembangunan IKN yang memberikan dampak positif bagi masyarakat dan kemajuan ekonomi daerah dan UMKM #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/eA7CJ8FuQE,twitter,positif
745,SiputLpg,Pembangunan IKN Nusantara merupakan Proyek Strategis untuk memperkenalkan Indonesia di Mata Dunia!! Ayo kita dukung Celoteh Warga  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/gv5QschZZo,twitter,negatif
746,SiputLpg,"Seluruh masyarakat Indonesia, pasti mendukung Pembangunan IKN Nusantara!! Jayalah Indonesiaku Celoteh Warga  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/rGtk5up1Lo",twitter,netral
747,vherenpundoko,"70% area di IKN di lestarikan jadi hutan tropis

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/WIyxEgrWy2",twitter,negatif
748,updatesivana,IKN demi Indonesia Gemilang. Dukung Penuh Pemerintah untuk bangun IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/cm2mDZvMFG,twitter,negatif
749,updatesivana,bagi orang kehadiran IKN merupakan perhatian yang besar dari pemerintah #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/MhiQjsBsPu,twitter,negatif
750,updatesivana,"IKN Kota Hijau dan Kota Cerdas, Pemuda   Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/5itZK5Jbu6",twitter,negatif
751,SiputLpg,Dukung IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/bt3Qmje6cG,twitter,negatif
752,vherenpundoko,"IKN akan jadi contoh peradaban baru di indonesia

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/aSQJiGA9dF",twitter,negatif
753,Elissa08753769,"IKN Nusantara jadi bukti kemajuan pembangunan infrastruktur di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/DQpkYWTVRL",twitter,negatif
754,Kimyuko21,"Pembangunan IKN nusantara untuk pemerataan ekonomi
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/ZdavwBvygY",twitter,positif
755,Kimyuko21,"Pembangunan IKN buka peluang bisnis bagi pelaku UMKM
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/7PtwaIqUJ5",twitter,positif
756,Kimyuko21,"Kerjasama IKN dengan daerah mitra sangat penting
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/67BR67S1pD",twitter,netral
757,updatesivana,Dukung IKN tingkatkan ekonomi RI #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/7f7IUCJIsc,twitter,positif
758,Kimyuko21,"IKN menjadi contoh peradaban baru kehidupan perkotaan di RI
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/C7i6qkD3XN",twitter,negatif
759,Kimyuko21,"IKN akan menjadi kota yang ramah lingkungan
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/Yyy7zHPJwY",twitter,negatif
760,Elissa08753769,"IKN Nusantara akan jadi kota yang maju dan hebat
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/rChESzWhxQ",twitter,netral
761,Wahyudenis11,"Pembangunan IKN nusantara untuk pemerataan ekonomi
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/a3pEcpXk21",twitter,positif
762,Wahyudenis11,"Kerjasama IKN dengan daerah mitra sangat penting
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/rj1R8smVZc",twitter,netral
763,vherenpundoko,"IPAL di KIPP IKN lindungi kualitas air tanah

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/D91zfFnize",twitter,negatif
764,Wahyudenis11,"IKN menjadi contoh peradaban baru kehidupan perkotaan di RI
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/3yW7E9CFfk",twitter,negatif
765,Wahyudenis11,"IKN akan menjadi kota yang ramah lingkungan
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/BFprACZUpf",twitter,negatif
766,Sintafadilah10,"Ikn akan menjadi contoh peradaban baru
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/l8DSwtnlyC",twitter,negatif
767,Elissa08753769,"IKN Nusantara jadi wajah baru Indonesia dan jadi bukti kemajuan pembangunan infrastruktur Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/LSl0O2ZiqR",twitter,negatif
768,febrianykatrina,@Dorine05902449 IKN membawa Indonesia maju dan sejahtera #KotaDuniaUntukSemua #IKNPemerataanEkonomi #DukungIKNNusantara,twitter,netral
769,febrianykatrina,@Dorine05902449 IKN wujudkan Indonesia Sentris #KotaDuniaUntukSemua #IKNPemerataanEkonomi #DukungIKNNusantara,twitter,netral
770,febrianykatrina,@Dorine05902449 Dukung IKN memajukan Indonesia #KotaDuniaUntukSemua #IKNPemerataanEkonomi #DukungIKNNusantara,twitter,netral
771,febrianykatrina,@Dorine05902449 Dukung IKN untuk Indonesia maju #KotaDuniaUntukSemua #IKNPemerataanEkonomi #DukungIKNNusantara,twitter,netral
772,febrianykatrina,@Dorine05902449 Masyarakat sambut antusias IKN Nusantara #KotaDuniaUntukSemua #IKNPemerataanEkonomi #DukungIKNNusantara,twitter,negatif
773,updatesivana,Warga Dukung IKN Peluang Besar untuk ciptakan pusat pertumbuhan ekonomi. #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/Js9pmxJZxm,twitter,positif
774,AnandaHakim9,"Pembangunan IKN nusantara untuk pemerataan ekonomi
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/J4dEps0QQj",twitter,positif
775,Sintafadilah10,"Ikn lindungi kualitas air
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/gpxABgqqey",twitter,negatif
776,AnandaHakim9,"Kerjasama IKN dengan daerah mitra sangat penting
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/2FN8RyGYGZ",twitter,netral
777,AnandaHakim9,"IKN menjadi contoh peradaban baru kehidupan perkotaan di RI
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/WQ9po24gwf",twitter,negatif
778,AnandaHakim9,"IKN akan menjadi kota yang ramah lingkungan
Dukung Pembangunan IKN Nusantara Indonesia Maju dan Jaya
 
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan https://t.co/2nD3jqF1qy",twitter,negatif
779,Elissa08753769,"IKN Nusantara jadi smart city pertama di Indonesia dengan kemajuan pembangunan infrastruktur dan teknologi hebat
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/9IYCseKUUj",twitter,negatif
