no,author,text,month,date
1010,luasikbanget,"IKN sangat majukan bangsa 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/bgnwopQ09h",Maret,2023-04-08 06:28:36+00:00
1011,luasikbanget,IKN wujudkan Indonesia emas 2045 #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/KNCXEDsSpx,Maret,2023-04-08 06:28:25+00:00
1012,luasikbanget,"IKN simbol bangsa kita yang hebat 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/VrpbYSi61T",Maret,2023-04-08 06:27:50+00:00
1013,luasikbanget,IKN langkah tepat pemerintah #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/FNPZG2vHxK,Maret,2023-04-08 06:27:39+00:00
1014,fadjroeL,"#Melayani anggota @DPDRI  dipimpin Nono Sampono bertemu Gubernur Astana, diskusi regulasi &amp; perencanaan Ibu Kota Negara #Kazakhstan Astana ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/UXdgSJw9OY",Maret,2023-04-08 06:27:26+00:00
1015,Yunandeas,Ini logo Ibu Kota #NusantaraKita pilihanku: https://t.co/zRpKXh3jCA . Saatnya ikut memilih dan ambil bagian untuk masa depan Indonesia # klik https://t.co/PsjypxEU4s,Maret,2023-04-08 06:27:00+00:00
1016,t3hangat,"@AhmadShiddiqN @handokotjung Agree. Apa bedanya logo cluster dgn logo IKN? Saya yg awam soal desain grafis dan sangat menghargai hasil daya pikir kreatif mereka yg telah membuatnya, Jawaban saya; Tidak Ada. Keduanya pasti lahir dr proses kreatif yg tdk gampang.",Maret,2023-04-08 06:26:22+00:00
1017,kupangviral_,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia 
#IKN https://t.co/PYSPflxWPo",Maret,2023-04-08 06:25:47+00:00
1018,antbee531,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia https://t.co/L4z36JGvkf",Maret,2023-04-08 06:25:01+00:00
1019,fadjroeL,#Melayani delegasi @DPDRI mengenal kebudayaan @Kazakhstan dan pertemuan dgn Senat Kazakhstan &amp; Gubernur #Astana diskusi regulasi IKN #Kazakhstan ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/AFSUwNfA2t,Maret,2023-04-08 06:23:35+00:00
1020,fadjroeL,#Melayani delegasi @DPDRI mengenal kebudayaan @Kazakhstan dan pertemuan dgn Senat Kazakhstan &amp; Gubernur #Astana diskusi regulasi IKN #Kazakhstan ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/qcntx0nQBH,Maret,2023-04-08 06:22:09+00:00
1021,fadjroeL,#Melayani delegasi @DPDRI mengenal kebudayaan @Kazakhstan dan pertemuan dgn Senat Kazakhstan &amp; Gubernur #Astana diskusi regulasi IKN #Kazakhstan ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/VkA4ySxwck,Maret,2023-04-08 06:21:49+00:00
1022,adiputr33044242,"IKN langkah Pemerintah untuk realisasikan visi Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/bQbnPgBJJB",Maret,2023-04-08 06:19:48+00:00
1023,KokoPrasetya12,IKN adalah wujud semangat Indonesia yang sangat layak didukung #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/GBwqqLOVsN,Maret,2023-04-08 06:19:34+00:00
1024,KokoPrasetya12,IKN Nusantara tarik minat banyak investor #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/P9qA9hI1qq,Maret,2023-04-08 06:19:26+00:00
1025,KokoPrasetya12,Pembangunan IKN Nusantara terus di kebut #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/7QHCAU4UNL,Maret,2023-04-08 06:19:16+00:00
1026,KokoPrasetya12,IKN menyambut baik negara-negara yang ingin kerjasama #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/zBWmVxeNN4,Maret,2023-04-08 06:19:11+00:00
1027,adiputr33044242,"Wujudkan Indonesia Emas 2045, Jokowi mengajak Insinyur Lokal Membangun IKN Nusantara
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/fmJ55x5kWK",Maret,2023-04-08 06:19:07+00:00
1028,CahyaniIka3,"IKN wujudkan Indonesia maju 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/FY9uyqmdPU",Maret,2023-04-08 06:19:05+00:00
1029,fadjroeL,Penghargaan dari @DPDRI untuk KBRI Astana @nursultan_kbri pertemuan dengan Senat Kazakhstan &amp; Gubernur #Astana diskusi regulasi IKN #Kazakhstan ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/96kupy8kjR,Maret,2023-04-08 06:18:48+00:00
1030,fadjroeL,Penghargaan dari @DPDRI untuk KBRI Astana @nursultan_kbri pertemuan dengan Senat Kazakhstan &amp; Gubernur #Astana diskusi regulasi IKN #Kazakhstan ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/CRWABULEHO,Maret,2023-04-08 06:18:24+00:00
1031,adiputr33044242,"IKN wujudkan Indonesia maju 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/DxWMqfYN1u",Maret,2023-04-08 06:18:06+00:00
1032,fadjroeL,Penghargaan dari @DPDRI untuk KBRI Astana @nursultan_kbri pertemuan dengan Senat Kazakhstan &amp; Gubernur #Astana diskusi regulasi IKN #Kazakhstan ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/LxpIyaOu68,Maret,2023-04-08 06:18:03+00:00
1033,CahyaniIka3,"Wujudkan Indonesia emas 2045, Jokowi mengajak insinyur lokal membangun IKN Nusantara
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/l7W53Y1G3e",Maret,2023-04-08 06:17:59+00:00
1034,HariyantiBella,"IKN wujudkan Indonesia maju 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/HCuhG3rM2P",Maret,2023-04-08 06:17:57+00:00
1035,HariyantiBella,"IKN Program Pemerintah untuk Realisasikan Visi Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/aPpNMynJr1",Maret,2023-04-08 06:17:22+00:00
1036,CahyaniIka3,"IKN nusantara merupakan mileston Indonesia maju 2024 yang ditopang dengan pembangunan Indonesia sentris
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/vVE5CDuPkf",Maret,2023-04-08 06:16:49+00:00
1037,HariyantiBella,"IKN jadi simbol Indonesia memiliki kekuatan Ekonomi besar
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/tpTKGaRwKr",Maret,2023-04-08 06:16:41+00:00
1038,Oth3y,@Candra4smara Gini nah kalo otak cuma rupiah...wkwkwkw...noh urus kereta cepat dlu...sama IKN,Maret,2023-04-08 06:15:50+00:00
1039,CahyaniIka3,"IKN jadi simbol Indonesia memiliki kekuatan ekonomi besar
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/JQSufC4csH",Maret,2023-04-08 06:15:42+00:00
1040,Lienka_sani,"IKN tingkatkan Kesejahteraan 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/6Im6P6ccTj",Maret,2023-04-08 06:14:58+00:00
1041,Lienka_sani,"IKN tingkatkan Kesejahteraan 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Jx09m97Re4",Maret,2023-04-08 06:14:51+00:00
1042,Lienka_sani,"IKN tingkatkan Kesejahteraan 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/0NwA1OxTha",Maret,2023-04-08 06:14:44+00:00
1043,CahyaniIka3,"IKN program pemerintah untuk realisasikan visi Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/p6UDGZU0D1",Maret,2023-04-08 06:14:35+00:00
1044,fadjroeL,Penghargaan dari Senator @DPDRI #Bali Arya Wedakarna selain bertemu Senat Kazakhstan dan Gubernur #Astana untuk diskusi regulasi IKN #Kazakhstan ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/wcraJUVM5g,Maret,2023-04-08 06:13:56+00:00
1045,Alayna85788046,"IKN wujudkan Indonesia maju 2045!! 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/04sVB7vkqm",Maret,2023-04-08 06:13:38+00:00
1046,fadjroeL,Penghargaan dari Senator @DPDRI #Bali Arya Wedakarna selain bertemu Senat Kazakhstan dan Gubernur #Astana untuk diskusi regulasi IKN #Kazakhstan ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/zStAb6WIwx,Maret,2023-04-08 06:13:37+00:00
1047,Alayna85788046,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/lRzZ6bVjDO",Maret,2023-04-08 06:13:27+00:00
1048,Alayna85788046,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/N4Kfmn4yA2",Maret,2023-04-08 06:13:19+00:00
1049,Alayna85788046,"IKN jdi simbol Indonesia memiliki kekuatan ekonomi yg besar
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/w3ViUSGX1Y",Maret,2023-04-08 06:13:05+00:00
1050,Alayna85788046,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/ZMC6idMQht",Maret,2023-04-08 06:12:53+00:00
1051,Jiwapemuda05,"IKN wujudkan Indonesia maju
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/08MDqKzhAD",Maret,2023-04-08 06:12:43+00:00
1052,Jiwapemuda05,"Wujudkan Indonesia emas 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/IEj1AHw4C8",Maret,2023-04-08 06:12:33+00:00
1053,Jiwapemuda05,"IKN Nusantara merupakan milestone Indonesia maju 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/TqnpjyFeDy",Maret,2023-04-08 06:12:27+00:00
1054,Jiwapemuda05,"IKN jadi simbol  Indonesia memiliki kekuatan ekonomi besar
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/V4RZk3fqP2",Maret,2023-04-08 06:12:21+00:00
1055,Jiwapemuda05,"IKN program pemerintah untuk realisasikan visi Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/G91KNF5bv5",Maret,2023-04-08 06:12:13+00:00
1056,carispertama,"IKN wujudkan indonesia maju 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/TSxe8weE7R",Maret,2023-04-08 06:11:06+00:00
1057,MelesetDikit,"Bahlil Minta Sri Mulyani Bangun Pusat Keuangan di IKN.

Enak aja minta, minta.. beli dong! 
Btw, Bahlil itu siapa berani minta sama Sri Mulyani?

https://t.co/KQiUfal6Ln",Maret,2023-04-08 06:11:05+00:00
1058,carispertama,"IKN langkah pemerintah untuk realisasikan visi indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/6I7wYQBD1z",Maret,2023-04-08 06:10:51+00:00
1059,carispertama,"IKN jadi simbol indonesia memiliki kekuatan ekonomi besar
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/7x6pZNioUr",Maret,2023-04-08 06:10:39+00:00
1060,fadjroeL,"Senator @DPDRI Kalimantan Timur bertemu Senat Kazakhstan &amp; Gubernur #Astana, diskusi regulasi dan perencanaan Ibu Kota Negara #Kazakhstan Astana ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/VND729Cdap",Maret,2023-04-08 06:08:39+00:00
1061,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/IKspfmDOsl",Maret,2023-04-08 06:08:00+00:00
1062,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/M6J1Af3cBf",Maret,2023-04-08 06:07:59+00:00
1063,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/GyGr4RvpkO",Maret,2023-04-08 06:07:58+00:00
1064,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/VjGtpDgu6J",Maret,2023-04-08 06:07:57+00:00
1065,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/NQQZyPuo1G",Maret,2023-04-08 06:07:57+00:00
1066,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/8x55UbxLUP",Maret,2023-04-08 06:07:56+00:00
1067,sorot45,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/IxKRjX0DPm",Maret,2023-04-08 06:07:55+00:00
1068,fadjroeL,"Senator @DPDRI  Yogyakarta bertemu Senat Kazakhstan dan Gubernur #Astana, diskusi regulasi dan perencanaan Ibu Kota Negara #Kazakhstan Astana ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/vE6SJ9tIZh",Maret,2023-04-08 06:07:38+00:00
1069,c_zhepank,"@TakaTricky @madHink @PNS_Ababil @jokowi @gibran_tweet @kaesangp Menurut saya sih. Perlu fokus mas. Maunya yg mana dinaikin. Saya lebih setuju tukin disesuaikan sih. Tapi saya baca banyak yg ngajuin ditolak. Alesannya anggarannya ga ada. Mungkin karna lg fokus ke IKN.  Berharap yg terbaik, bersiap yg terburuk.",Maret,2023-04-08 06:07:07+00:00
1070,fadjroeL,Senator @DPDRI  Belitung Darmansyah Husein  bertemu Senat Kazakhstan dan Gubernur #Astana diskusi regulasi Ibu Kota Negara #Kazakhstan Astana ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/WZ0sDXatDE,Maret,2023-04-08 06:06:49+00:00
1071,fadjroeL,"Senator @DPDRI  Kepulauan Riau bertemu Senat Kazakhstan &amp; Gubernur #Astana, diskusi regulasi dan perencanaan Ibu Kota Negara #Kazakhstan Astana ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/NW7qXk24cC",Maret,2023-04-08 06:05:29+00:00
1072,fadjroeL,"Senator @DPDRI  Jawa Tengah bertemu Senat Kazakhstan dan Gubernur #Astana, diskusi regulasi dan perencanaan Ibu Kota Negara #Kazakhstan Astana ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/1br3crVKsn",Maret,2023-04-08 06:04:47+00:00
1073,ureungpungoo,"ikn wujudkan indonesia maju
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/x57hXnrWaD",Maret,2023-04-08 06:04:25+00:00
1074,ureungpungoo,"ikn langkah pemerintah untuk realisasikan visi indonesia
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.codA0o1PTpj",Maret,2023-04-08 06:04:03+00:00
1075,mderpati,"IKN Wujudkan Indonesia Maju 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/h0TbwSWE5d",Maret,2023-04-08 06:03:12+00:00
1076,ureungpungoo,"wujudkan indonesia emas
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/XMmncFgaUl",Maret,2023-04-08 06:02:41+00:00
1077,ureungpungoo,"ikn program pemerintah
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/X1ba0MEdrb",Maret,2023-04-08 06:02:19+00:00
1078,Om_HME,"Pemerintahan bangkrut, dulu utang 1T per hari mjd skrg makin parah 2T per hari. Terbaru malah sdh hampir 3T per hari kabarnya. Namun yg jd persoalan cari utangan skrg sdh susah. Mana IKN tdk laku, jd blm bs jual harta warisan dr aset negara di JKT. Amsiong.. https://t.co/bxhju0tAkk",Maret,2023-04-08 06:02:11+00:00
1079,ureungpungoo,"ikn jadi simbol indonesia 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/kpxeZemE2K",Maret,2023-04-08 06:01:55+00:00
1080,Om_HME,"@Migran_TV_7777 @jokowi Pemerintahan bangkrut, dulu utang 1T per hari mjd skrg makin parah 2T per hari. Terbaru malah sdh hampir 3T per hari kabarnya. Namun yg jd persoalan cari utangan skrg sdh susah. Mana IKN tdk laku, jd blm bs jual harta warisan dr aset negara di JKT. Amsiong..",Maret,2023-04-08 06:01:49+00:00
1081,mderpati,IKN Jadi Simbol Indonesia Memiliki Kekuatan Ekonomi Besar. #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/RFZZKWRcLc,Maret,2023-04-08 06:01:45+00:00
1082,mderpati,IKN Program Pemerintah Untuk Realisasikan Visi Indonesia 2045. #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/35QWRErMnP,Maret,2023-04-08 06:01:31+00:00
1083,GrizelleJovank4,"Wujudkan Indonesia Emas 2045 
Jokowi Mengajak Insinyur Membangun IKN Nusantara.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/9MkwFA7QIM",Maret,2023-04-08 06:00:59+00:00
1084,Rebecca77660773,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan. 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN https://t.co/dAMSWPL0Kz",Maret,2023-04-08 06:00:52+00:00
1085,GrizelleJovank4,"IKN Langkah Pemerintah Untuk Realisasikan Visi Indonsia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/KfZ2SILB8r",Maret,2023-04-08 06:00:02+00:00
1086,GrizelleJovank4,"IKN Jadi Simbol Indonesia Memiliki Kekuatan Ekonomi Besar.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.coDaLRxzvB6",Maret,2023-04-08 05:59:24+00:00
1087,GrizelleJovank4,"IKN Program Pemerintah Untuk Realisasikan Visi Indonesia 2045.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/WhVil0DqKh",Maret,2023-04-08 05:58:51+00:00
1088,jjeonghaniyoo,Bilang ada minat kerja di pupr soalnya bangunannya cakep eh diledekin ortu tiati nanti pas keterima malah langsung pindah ke IKN 💀💀💀💀 oke,Maret,2023-04-08 05:58:07+00:00
1089,fadjroeL,"Senator @DPDRI  Sumatera Selatan Jialyka Maharani bertemu Gubernur Astana, diskusi regulasi dan perencanaan Ibu Kota Negara #Kazakhstan Astana ~ #DubesRIKazakhstanTajikistan #IniDiplomasi #RintisKemajuan #30YearsIndonesiaKazakhstan #KBRIAstanaTheServingEmbassy @Kemlu_RI @ikn_id https://t.co/RNjRpRMxym",Maret,2023-04-08 05:57:42+00:00
